type;ID_TF;ID_s;ID_p
sameAs;19910614-19910614;19910614;19910614
sameAs;19800125-19800125;19800125;19800125
sameAs;19130803-19130803;19130803;19130803
sameAs;Q43364-Q43364;Q43364;Q43364
sameAs;Q42034-Q42034;Q42034;Q42034
sameAs;Q17084-Q17084;Q17084;Q17084
sameAs;Q221671-Q221671;Q221671;Q221671
sameAs;Q23753-Q23753;Q23753;Q23753
sameAs;19940421-19940421;19940421;19940421
sameAs;19940422-19940422;19940422;19940422
sameAs;15610101-15610101;15610101;15610101
sameAs;Q23755-Q23755;Q23755;Q23755
sameAs;19760428-19760428;19760428;19760428
sameAs;19740816-19740816;19740816;19740816
sameAs;Q31377-Q31377;Q31377;Q31377
sameAs;19740814-19740814;19740814;19740814
sameAs;Q17089-Q17089;Q17089;Q17089
sameAs;Q152555-Q152555;Q152555;Q152555
sameAs;Q1248485-Q1248485;Q1248485;Q1248485
sameAs;18490113-18490113;18490113;18490113
sameAs;19440524-19440524;19440524;19440524
sameAs;19910603-19910603;19910603;19910603
sameAs;Q35733-Q35733;Q35733;Q35733
sameAs;19740802-19740802;19740802;19740802
sameAs;18800723-18800723;18800723;18800723
sameAs;Q29073-Q29073;Q29073;Q29073
sameAs;Q43353-Q43353;Q43353;Q43353
sameAs;Q44683-Q44683;Q44683;Q44683
sameAs;20011109-20011109;20011109;20011109
sameAs;Q43360-Q43360;Q43360;Q43360
sameAs;Q43362-Q43362;Q43362;Q43362
sameAs;Q23766-Q23766;Q23766;Q23766
sameAs;Q4876-Q4876;Q4876;Q4876
sameAs;Q3547-Q3547;Q3547;Q3547
sameAs;Q218883-Q218883;Q218883;Q218883
sameAs;-02120101--02120101;-02120101;-02120101
sameAs;Q34410-Q34410;Q34410;Q34410
sameAs;19740808-19740808;19740808;19740808
sameAs;17690303-17690303;17690303;17690303
sameAs;Q34430-Q34430;Q34430;Q34430
sameAs;18490101-18490101;18490101;18490101
sameAs;Q10467-Q10467;Q10467;Q10467
sameAs;14460524-14460524;14460524;14460524
sameAs;18010324-18010324;18010324;18010324
sameAs;Q29086-Q29086;Q29086;Q29086
sameAs;Q29085-Q29085;Q29085;Q29085
sameAs;16341229-16341229;16341229;16341229
sameAs;16341224-16341224;16341224;16341224
sameAs;Q43385-Q43385;Q43385;Q43385
sameAs;Q43392-Q43392;Q43392;Q43392
sameAs;Q204238-Q204238;Q204238;Q204238
sameAs;19700730-19700730;19700730;19700730
sameAs;19600522-19600522;19600522;19600522
sameAs;Q26806-Q26806;Q26806;Q26806
sameAs;19360730-19360730;19360730;19360730
sameAs;16300719-16300719;16300719;16300719
sameAs;19680601-19680601;19680601;19680601
sameAs;19360723-19360723;19360723;19360723
sameAs;Q3590364-Q3590364;Q3590364;Q3590364
sameAs;-00860101--00860101;-00860101;-00860101
sameAs;17670708-17670708;17670708;17670708
sameAs;19360725-19360725;19360725;19360725
sameAs;Q10479-Q10479;Q10479;Q10479
sameAs;Q2266580-Q2266580;Q2266580;Q2266580
sameAs;Q1047535-Q1047535;Q1047535;Q1047535
sameAs;12320101-12320101;12320101;12320101
sameAs;18950826-18950826;18950826;18950826
sameAs;15210420-15210420;15210420;15210420
sameAs;Q4896-Q4896;Q4896;Q4896
sameAs;19620101-19620101;19620101;19620101
sameAs;06700101-06700101;06700101;06700101
sameAs;Q141882-Q141882;Q141882;Q141882
sameAs;19491226-19491226;19491226;19491226
sameAs;Q5351-Q5351;Q5351;Q5351
sameAs;Q6682-Q6682;Q6682;Q6682
sameAs;Q9717-Q9717;Q9717;Q9717
sameAs;Q3590338-Q3590338;Q3590338;Q3590338
sameAs;19520311-19520311;19520311;19520311
sameAs;Q157370-Q157370;Q157370;Q157370
sameAs;Q363708-Q363708;Q363708;Q363708
sameAs;17411004-17411004;17411004;17411004
sameAs;Q4029-Q4029;Q4029;Q4029
sameAs;Q16597-Q16597;Q16597;Q16597
sameAs;19771111-19771111;19771111;19771111
sameAs;Q815943-Q815943;Q815943;Q815943
sameAs;19700715-19700715;19700715;19700715
sameAs;19180714-19180714;19180714;19180714
sameAs;Q39236-Q39236;Q39236;Q39236
sameAs;Q42869-Q42869;Q42869;Q42869
sameAs;Q20618-Q20618;Q20618;Q20618
sameAs;Q5363-Q5363;Q5363;Q5363
sameAs;19230629-19230629;19230629;19230629
sameAs;16940101-16940101;16940101;16940101
sameAs;Q19626-Q19626;Q19626;Q19626
sameAs;Q5362-Q5362;Q5362;Q5362
sameAs;Q6690-Q6690;Q6690;Q6690
sameAs;20090810-20090810;20090810;20090810
sameAs;19500716-19500716;19500716;19500716
sameAs;Q4938547-Q4938547;Q4938547;Q4938547
sameAs;19860619-19860619;19860619;19860619
sameAs;19370930-19370930;19370930;19370930
sameAs;03430101-03430101;03430101;03430101
sameAs;19860614-19860614;19860614;19860614
sameAs;19670419-19670419;19670419;19670419
sameAs;20160326-20160326;20160326;20160326
sameAs;19100104-19100104;19100104;19100104
sameAs;Q36195-Q36195;Q36195;Q36195
sameAs;20051206-20051206;20051206;20051206
sameAs;19771129-19771129;19771129;19771129
sameAs;Q19634-Q19634;Q19634;Q19634
sameAs;20051207-20051207;20051207;20051207
sameAs;Q39224-Q39224;Q39224;Q39224
sameAs;19100101-19100101;19100101;19100101
sameAs;Q321061-Q321061;Q321061;Q321061
sameAs;19700707-19700707;19700707;19700707
sameAs;Q4038-Q4038;Q4038;Q4038
sameAs;Q9722-Q9722;Q9722;Q9722
sameAs;19800106-19800106;19800106;19800106
sameAs;19470308-19470308;19470308;19470308
sameAs;19470307-19470307;19470307;19470307
sameAs;Q9738-Q9738;Q9738;Q9738
sameAs;19800101-19800101;19800101;19800101
sameAs;Q4042-Q4042;Q4042;Q4042
sameAs;Q41563-Q41563;Q41563;Q41563
sameAs;Q20621-Q20621;Q20621;Q20621
sameAs;10000101-10000101;10000101;10000101
sameAs;Q582900-Q582900;Q582900;Q582900
sameAs;Q615473-Q615473;Q615473;Q615473
sameAs;19890509-19890509;19890509;19890509
sameAs;18670101-18670101;18670101;18670101
sameAs;11240101-11240101;11240101;11240101
sameAs;Q2915351-Q2915351;Q2915351;Q2915351
sameAs;Q8408-Q8408;Q8408;Q8408
sameAs;14710530-14710530;14710530;14710530
sameAs;Q8404-Q8404;Q8404;Q8404
sameAs;Q39259-Q39259;Q39259;Q39259
sameAs;19420922-19420922;19420922;19420922
sameAs;Q8413-Q8413;Q8413;Q8413
sameAs;19420915-19420915;19420915;19420915
sameAs;13850628-13850628;13850628;13850628
sameAs;Q5383-Q5383;Q5383;Q5383
sameAs;19420916-19420916;19420916;19420916
sameAs;Q20637-Q20637;Q20637;Q20637
sameAs;Q41557-Q41557;Q41557;Q41557
sameAs;18691018-18691018;18691018;18691018
sameAs;19420918-19420918;19420918;19420918
sameAs;Q5380-Q5380;Q5380;Q5380
sameAs;18760105-18760105;18760105;18760105
sameAs;-01830101--01830101;-01830101;-01830101
sameAs;Q207373-Q207373;Q207373;Q207373
sameAs;14530101-14530101;14530101;14530101
sameAs;Q219353-Q219353;Q219353;Q219353
sameAs;Q32615-Q32615;Q32615;Q32615
sameAs;19071127-19071127;19071127;19071127
sameAs;Q2840961-Q2840961;Q2840961;Q2840961
sameAs;Q33941-Q33941;Q33941;Q33941
sameAs;Q476880-Q476880;Q476880;Q476880
sameAs;20140716-20140716;20140716;20140716
sameAs;Q717483-Q717483;Q717483;Q717483
sameAs;Q19651-Q19651;Q19651;Q19651
sameAs;19870904-19870904;19870904;19870904
sameAs;06240217-06240217;06240217;06240217
sameAs;19771103-19771103;19771103;19771103
sameAs;Q6641-Q6641;Q6641;Q6641
sameAs;Q40258-Q40258;Q40258;Q40258
sameAs;19310415-19310415;19310415;19310415
sameAs;19271123-19271123;19271123;19271123
sameAs;19420905-19420905;19420905;19420905
sameAs;18020502-18020502;18020502;18020502
sameAs;Q44616-Q44616;Q44616;Q44616
sameAs;19890522-19890522;19890522;19890522
sameAs;Q41585-Q41585;Q41585;Q41585
sameAs;17680128-17680128;17680128;17680128
sameAs;Q41590-Q41590;Q41590;Q41590
sameAs;Q32625-Q32625;Q32625;Q32625
sameAs;15880101-15880101;15880101;15880101
sameAs;Q19867936-Q19867936;Q19867936;Q19867936
sameAs;17240315-17240315;17240315;17240315
sameAs;Q54897-Q54897;Q54897;Q54897
sameAs;19121017-19121017;19121017;19121017
sameAs;Q44607-Q44607;Q44607;Q44607
sameAs;18040126-18040126;18040126;18040126
sameAs;Q6651-Q6651;Q6651;Q6651
sameAs;18940602-18940602;18940602;18940602
sameAs;Q20659-Q20659;Q20659;Q20659
sameAs;19470314-19470314;19470314;19470314
sameAs;19890511-19890511;19890511;19890511
sameAs;Q40242-Q40242;Q40242;Q40242
sameAs;Q41575-Q41575;Q41575;Q41575
sameAs;19450722-19450722;19450722;19450722
sameAs;Q20652-Q20652;Q20652;Q20652
sameAs;Q44601-Q44601;Q44601;Q44601
sameAs;Q263454-Q263454;Q263454;Q263454
sameAs;Q4412061-Q4412061;Q4412061;Q4412061
sameAs;Q41580-Q41580;Q41580;Q41580
sameAs;Q847587-Q847587;Q847587;Q847587
sameAs;Q39260-Q39260;Q39260;Q39260
sameAs;Q1128631-Q1128631;Q1128631;Q1128631
sameAs;19890513-19890513;19890513;19890513
sameAs;18160800-18160800;18160800;18160800
sameAs;19470312-19470312;19470312;19470312
sameAs;Q17016-Q17016;Q17016;Q17016
sameAs;Q17010-Q17010;Q17010;Q17010
sameAs;16890118-16890118;16890118;16890118
sameAs;18040125-18040125;18040125;18040125
sameAs;Q17013-Q17013;Q17013;Q17013
sameAs;Q7995-Q7995;Q7995;Q7995
sameAs;Q6664-Q6664;Q6664;Q6664
sameAs;16160725-16160725;16160725;16160725
sameAs;Q44638-Q44638;Q44638;Q44638
sameAs;19390501-19390501;19390501;19390501
sameAs;Q29001-Q29001;Q29001;Q29001
sameAs;Q44635-Q44635;Q44635;Q44635
sameAs;10500101-10500101;10500101;10500101
sameAs;18481226-18481226;18481226;18481226
sameAs;09650510-09650510;09650510;09650510
sameAs;19771130-19771130;19771130;19771130
sameAs;20010621-20010621;20010621;20010621
sameAs;18440727-18440727;18440727;18440727
sameAs;18680315-18680315;18680315;18680315
sameAs;Q33977-Q33977;Q33977;Q33977
sameAs;Q17026-Q17026;Q17026;Q17026
sameAs;Q2713901-Q2713901;Q2713901;Q2713901
sameAs;Q4009-Q4009;Q4009;Q4009
sameAs;Q5335-Q5335;Q5335;Q5335
sameAs;Q7996-Q7996;Q7996;Q7996
sameAs;19310425-19310425;19310425;19310425
sameAs;Q4012-Q4012;Q4012;Q4012
sameAs;Q6673-Q6673;Q6673;Q6673
sameAs;Q20676-Q20676;Q20676;Q20676
sameAs;Q192597-Q192597;Q192597;Q192597
sameAs;Q44624-Q44624;Q44624;Q44624
sameAs;19370911-19370911;19370911;19370911
sameAs;Q1023500-Q1023500;Q1023500;Q1023500
sameAs;Q5349-Q5349;Q5349;Q5349
sameAs;Q5347-Q5347;Q5347;Q5347
sameAs;Q5345-Q5345;Q5345;Q5345
sameAs;Q33981-Q33981;Q33981;Q33981
sameAs;Q8466-Q8466;Q8466;Q8466
sameAs;19441007-19441007;19441007;19441007
sameAs;Q16628-Q16628;Q16628;Q16628
sameAs;Q17959-Q17959;Q17959;Q17959
sameAs;19660218-19660218;19660218;19660218
sameAs;19190112-19190112;19190112;19190112
sameAs;-00701013--00701013;-00701013;-00701013
sameAs;Q514714-Q514714;Q514714;Q514714
sameAs;19441004-19441004;19441004;19441004
sameAs;11180815-11180815;11180815;11180815
sameAs;02080101-02080101;02080101;02080101
sameAs;Q45189-Q45189;Q45189;Q45189
sameAs;Q24254-Q24254;Q24254;Q24254
sameAs;Q1839-Q1839;Q1839;Q1839
sameAs;18050402-18050402;18050402;18050402
sameAs;Q1835-Q1835;Q1835;Q1835
sameAs;19730524-19730524;19730524;19730524
sameAs;15400322-15400322;15400322;15400322
sameAs;19271209-19271209;19271209;19271209
sameAs;18471002-18471002;18471002;18471002
sameAs;Q388972-Q388972;Q388972;Q388972
sameAs;Q1140392-Q1140392;Q1140392;Q1140392
sameAs;Q5359936-Q5359936;Q5359936;Q5359936
sameAs;Q36245-Q36245;Q36245;Q36245
sameAs;Q8479-Q8479;Q8479;Q8479
sameAs;Q36226-Q36226;Q36226;Q36226
sameAs;Q8476-Q8476;Q8476;Q8476
sameAs;19190106-19190106;19190106;19190106
sameAs;Q12278-Q12278;Q12278;Q12278
sameAs;17421206-17421206;17421206;17421206
sameAs;Q83459-Q83459;Q83459;Q83459
sameAs;19080814-19080814;19080814;19080814
sameAs;Q24263-Q24263;Q24263;Q24263
sameAs;19190108-19190108;19190108;19190108
sameAs;Q698702-Q698702;Q698702;Q698702
sameAs;Q25595-Q25595;Q25595;Q25595
sameAs;17650210-17650210;17650210;17650210
sameAs;Q28614-Q28614;Q28614;Q28614
sameAs;19260531-19260531;19260531;19260531
sameAs;19080808-19080808;19080808;19080808
sameAs;10950101-10950101;10950101;10950101
sameAs;12030000-12030000;12030000;12030000
sameAs;Q2578091-Q2578091;Q2578091;Q2578091
sameAs;Q36232-Q36232;Q36232;Q36232
sameAs;Q37562-Q37562;Q37562;Q37562
sameAs;19361113-19361113;19361113;19361113
sameAs;19441028-19441028;19441028;19441028
sameAs;18310101-18310101;18310101;18310101
sameAs;Q281352-Q281352;Q281352;Q281352
sameAs;Q41606-Q41606;Q41606;Q41606
sameAs;Q7156-Q7156;Q7156;Q7156
sameAs;Q6417782-Q6417782;Q6417782;Q6417782
sameAs;Q41600-Q41600;Q41600;Q41600
sameAs;19170521-19170521;19170521;19170521
sameAs;19570510-19570510;19570510;19570510
sameAs;19741207-19741207;19741207;19741207
sameAs;19170520-19170520;19170520;19170520
sameAs;Q2409599-Q2409599;Q2409599;Q2409599
sameAs;Q42930-Q42930;Q42930;Q42930
sameAs;Q28633-Q28633;Q28633;Q28633
sameAs;Q815-Q815;Q815;Q815
sameAs;Q28626-Q28626;Q28626;Q28626
sameAs;Q30942-Q30942;Q30942;Q30942
sameAs;17741216-17741216;17741216;17741216
sameAs;19570513-19570513;19570513;19570513
sameAs;Q42939-Q42939;Q42939;Q42939
sameAs;18360405-18360405;18360405;18360405
sameAs;20010703-20010703;20010703;20010703
sameAs;Q285722-Q285722;Q285722;Q285722
sameAs;12190000-12190000;12190000;12190000
sameAs;19880309-19880309;19880309;19880309
sameAs;03420726-03420726;03420726;03420726
sameAs;-11440101--11440101;-11440101;-11440101
sameAs;18520505-18520505;18520505;18520505
sameAs;Q24278-Q24278;Q24278;Q24278
sameAs;Q54900-Q54900;Q54900;Q54900
sameAs;18290101-18290101;18290101;18290101
sameAs;19480605-19480605;19480605;19480605
sameAs;03210101-03210101;03210101;03210101
sameAs;Q1868-Q1868;Q1868;Q1868
sameAs;19970322-19970322;19970322;19970322
sameAs;19900430-19900430;19900430;19900430
sameAs;18770428-18770428;18770428;18770428
sameAs;Q41622-Q41622;Q41622;Q41622
sameAs;Q4061-Q4061;Q4061;Q4061
sameAs;Q4064-Q4064;Q4064;Q4064
sameAs;19681110-19681110;19681110;19681110
sameAs;19741228-19741228;19741228;19741228
sameAs;19260503-19260503;19260503;19260503
sameAs;19741223-19741223;19741223;19741223
sameAs;Q24296-Q24296;Q24296;Q24296
sameAs;19280116-19280116;19280116;19280116
sameAs;Q27322-Q27322;Q27322;Q27322
sameAs;19131213-19131213;19131213;19131213
sameAs;Q1943555-Q1943555;Q1943555;Q1943555
sameAs;20080514-20080514;20080514;20080514
sameAs;Q203840-Q203840;Q203840;Q203840
sameAs;Q14010-Q14010;Q14010;Q14010
sameAs;-02060000--02060000;-02060000;-02060000
sameAs;Q9753-Q9753;Q9753;Q9753
sameAs;19880310-19880310;19880310;19880310
sameAs;19681117-19681117;19681117;19681117
sameAs;Q7104-Q7104;Q7104;Q7104
sameAs;Q41616-Q41616;Q41616;Q41616
sameAs;19741219-19741219;19741219;19741219
sameAs;Q16845355-Q16845355;Q16845355;Q16845355
sameAs;19520228-19520228;19520228;19520228
sameAs;20080505-20080505;20080505;20080505
sameAs;19741211-19741211;19741211;19741211
sameAs;Q431115-Q431115;Q431115;Q431115
sameAs;19800911-19800911;19800911;19800911
sameAs;00690416-00690416;00690416;00690416
sameAs;Q3723687-Q3723687;Q3723687;Q3723687
sameAs;19800910-19800910;19800910;19800910
sameAs;Q1804-Q1804;Q1804;Q1804
sameAs;19780823-19780823;19780823;19780823
sameAs;Q28658-Q28658;Q28658;Q28658
sameAs;20060911-20060911;20060911;20060911
sameAs;16820301-16820301;16820301;16820301
sameAs;Q1802-Q1802;Q1802;Q1802
sameAs;19000729-19000729;19000729;19000729
sameAs;Q54926-Q54926;Q54926;Q54926
sameAs;19880325-19880325;19880325;19880325
sameAs;Q9760-Q9760;Q9760;Q9760
sameAs;Q9761-Q9761;Q9761;Q9761
sameAs;19601028-19601028;19601028;19601028
sameAs;Q9763-Q9763;Q9763;Q9763
sameAs;Q39301-Q39301;Q39301;Q39301
sameAs;19640630-19640630;19640630;19640630
sameAs;Q853-Q853;Q853;Q853
sameAs;18550331-18550331;18550331;18550331
sameAs;17340224-17340224;17340224;17340224
sameAs;Q40315-Q40315;Q40315;Q40315
sameAs;Q14027-Q14027;Q14027;Q14027
sameAs;Q918044-Q918044;Q918044;Q918044
sameAs;Q41640-Q41640;Q41640;Q41640
sameAs;19911122-19911122;19911122;19911122
sameAs;Q26014-Q26014;Q26014;Q26014
sameAs;Q859-Q859;Q859;Q859
sameAs;Q1817-Q1817;Q1817;Q1817
sameAs;01900101-01900101;01900101;01900101
sameAs;16980103-16980103;16980103;16980103
sameAs;18781128-18781128;18781128;18781128
sameAs;Q1812-Q1812;Q1812;Q1812
sameAs;14661106-14661106;14661106;14661106
sameAs;19840110-19840110;19840110;19840110
sameAs;19780818-19780818;19780818;19780818
sameAs;01290000-01290000;01290000;01290000
sameAs;Q39316-Q39316;Q39316;Q39316
sameAs;Q20717-Q20717;Q20717;Q20717
sameAs;Q39318-Q39318;Q39318;Q39318
sameAs;Q20713-Q20713;Q20713;Q20713
sameAs;Q39319-Q39319;Q39319;Q39319
sameAs;19340217-19340217;19340217;19340217
sameAs;Q19727-Q19727;Q19727;Q19727
sameAs;Q20712-Q20712;Q20712;Q20712
sameAs;Q849-Q849;Q849;Q849
sameAs;19280101-19280101;19280101;19280101
sameAs;Q824850-Q824850;Q824850;Q824850
sameAs;19240911-19240911;19240911;19240911
sameAs;13690101-13690101;13690101;13690101
sameAs;19840128-19840128;19840128;19840128
sameAs;06360101-06360101;06360101;06360101
sameAs;18590309-18590309;18590309;18590309
sameAs;18050419-18050419;18050419;18050419
sameAs;Q14042-Q14042;Q14042;Q14042
sameAs;19640611-19640611;19640611;19640611
sameAs;19840123-19840123;19840123;19840123
sameAs;Q3323965-Q3323965;Q3323965;Q3323965
sameAs;18030828-18030828;18030828;18030828
sameAs;18301210-18301210;18301210;18301210
sameAs;16440101-16440101;16440101;16440101
sameAs;Q8459-Q8459;Q8459;Q8459
sameAs;Q14045-Q14045;Q14045;Q14045
sameAs;11920000-11920000;11920000;11920000
sameAs;19031011-19031011;19031011;19031011
sameAs;19960914-19960914;19960914;19960914
sameAs;Q536106-Q536106;Q536106;Q536106
sameAs;12040208-12040208;12040208;12040208
sameAs;Q110604-Q110604;Q110604;Q110604
sameAs;Q873-Q873;Q873;Q873
sameAs;Q13513-Q13513;Q13513;Q13513
sameAs;19720325-19720325;19720325;19720325
sameAs;00050101-00050101;00050101;00050101
sameAs;Q45105-Q45105;Q45105;Q45105
sameAs;17361102-17361102;17361102;17361102
sameAs;Q42076-Q42076;Q42076;Q42076
sameAs;19891013-19891013;19891013;19891013
sameAs;19501112-19501112;19501112;19501112
sameAs;03070108-03070108;03070108;03070108
sameAs;Q42079-Q42079;Q42079;Q42079
sameAs;19160308-19160308;19160308;19160308
sameAs;Q45111-Q45111;Q45111;Q45111
sameAs;18900630-18900630;18900630;18900630
sameAs;Q33119-Q33119;Q33119;Q33119
sameAs;Q34448-Q34448;Q34448;Q34448
sameAs;Q551743-Q551743;Q551743;Q551743
sameAs;Q10494-Q10494;Q10494;Q10494
sameAs;19120523-19120523;19120523;19120523
sameAs;Q105254-Q105254;Q105254;Q105254
sameAs;11550101-11550101;11550101;11550101
sameAs;Q702455-Q702455;Q702455;Q702455
sameAs;Q34460-Q34460;Q34460;Q34460
sameAs;Q10499-Q10499;Q10499;Q10499
sameAs;19891007-19891007;19891007;19891007
sameAs;Q132885-Q132885;Q132885;Q132885
sameAs;19720331-19720331;19720331;19720331
sameAs;Q17521353-Q17521353;Q17521353;Q17521353
sameAs;Q1130195-Q1130195;Q1130195;Q1130195
sameAs;18720101-18720101;18720101;18720101
sameAs;19690930-19690930;19690930;19690930
sameAs;Q43399-Q43399;Q43399;Q43399
sameAs;Q47762-Q47762;Q47762;Q47762
sameAs;19560330-19560330;19560330;19560330
sameAs;19840101-19840101;19840101;19840101
sameAs;Q33124-Q33124;Q33124;Q33124
sameAs;Q35781-Q35781;Q35781;Q35781
sameAs;-05460000--05460000;-05460000;-05460000
sameAs;Q13532-Q13532;Q13532;Q13532
sameAs;Q175145-Q175145;Q175145;Q175145
sameAs;Q235416-Q235416;Q235416;Q235416
sameAs;19420123-19420123;19420123;19420123
sameAs;01060101-01060101;01060101;01060101
sameAs;19560309-19560309;19560309;19560309
sameAs;18900612-18900612;18900612;18900612
sameAs;01760101-01760101;01760101;01760101
sameAs;Q45133-Q45133;Q45133;Q45133
sameAs;18250916-18250916;18250916;18250916
sameAs;Q26848-Q26848;Q26848;Q26848
sameAs;19861016-19861016;19861016;19861016
sameAs;19861010-19861010;19861010;19861010
sameAs;Q9213751-Q9213751;Q9213751;Q9213751
sameAs;19701229-19701229;19701229;19701229
sameAs;Q4960-Q4960;Q4960;Q4960
sameAs;Q13540-Q13540;Q13540;Q13540
sameAs;19870101-19870101;19870101;19870101
sameAs;19420117-19420117;19420117;19420117
sameAs;Q13542-Q13542;Q13542;Q13542
sameAs;Q12217-Q12217;Q12217;Q12217
sameAs;Q38827-Q38827;Q38827;Q38827
sameAs;Q5580181-Q5580181;Q5580181;Q5580181
sameAs;Q828338-Q828338;Q828338;Q828338
sameAs;19891026-19891026;19891026;19891026
sameAs;Q842633-Q842633;Q842633;Q842633
sameAs;19560318-19560318;19560318;19560318
sameAs;Q47774-Q47774;Q47774;Q47774
sameAs;Q45113-Q45113;Q45113;Q45113
sameAs;17710101-17710101;17710101;17710101
sameAs;19861008-19861008;19861008;19861008
sameAs;17820513-17820513;17820513;17820513
sameAs;19560313-19560313;19560313;19560313
sameAs;18860327-18860327;18860327;18860327
sameAs;20120201-20120201;20120201;20120201
sameAs;Q3647-Q3647;Q3647;Q3647
sameAs;Q13552-Q13552;Q13552;Q13552
sameAs;17820516-17820516;17820516;17820516
sameAs;Q3290593-Q3290593;Q3290593;Q3290593
sameAs;19010116-19010116;19010116;19010116
sameAs;19870114-19870114;19870114;19870114
sameAs;18441230-18441230;18441230;18441230
sameAs;18750804-18750804;18750804;18750804
sameAs;19930221-19930221;19930221;19930221
sameAs;19420101-19420101;19420101;19420101
sameAs;18810910-18810910;18810910;18810910
sameAs;19590101-19590101;19590101;19590101
sameAs;19581229-19581229;19581229;19581229
sameAs;Q45147-Q45147;Q45147;Q45147
sameAs;Q17919-Q17919;Q17919;Q17919
sameAs;19870110-19870110;19870110;19870110
sameAs;Q24211-Q24211;Q24211;Q24211
sameAs;Q24204-Q24204;Q24204;Q24204
sameAs;Q1878-Q1878;Q1878;Q1878
sameAs;20100606-20100606;20100606;20100606
sameAs;19231104-19231104;19231104;19231104
sameAs;17910423-17910423;17910423;17910423
sameAs;19010127-19010127;19010127;19010127
sameAs;Q38842-Q38842;Q38842;Q38842
sameAs;Q12236-Q12236;Q12236;Q12236
sameAs;18810925-18810925;18810925;18810925
sameAs;Q33171-Q33171;Q33171;Q33171
sameAs;Q7186-Q7186;Q7186;Q7186
sameAs;20130411-20130411;20130411;20130411
sameAs;Q626917-Q626917;Q626917;Q626917
sameAs;Q26876-Q26876;Q26876;Q26876
sameAs;Q45141-Q45141;Q45141;Q45141
sameAs;Q24214-Q24214;Q24214;Q24214
sameAs;19590118-19590118;19590118;19590118
sameAs;19581212-19581212;19581212;19581212
sameAs;19731028-19731028;19731028;19731028
sameAs;19270728-19270728;19270728;19270728
sameAs;Q24218-Q24218;Q24218;Q24218
sameAs;Q26879-Q26879;Q26879;Q26879
sameAs;Q1885-Q1885;Q1885;Q1885
sameAs;Q1886-Q1886;Q1886;Q1886
sameAs;19900415-19900415;19900415;19900415
sameAs;Q333838-Q333838;Q333838;Q333838
sameAs;Q790195-Q790195;Q790195;Q790195
sameAs;Q2631577-Q2631577;Q2631577;Q2631577
sameAs;Q38875-Q38875;Q38875;Q38875
sameAs;Q36215-Q36215;Q36215;Q36215
sameAs;19770608-19770608;19770608;19770608
sameAs;Q7197-Q7197;Q7197;Q7197
sameAs;Q12249-Q12249;Q12249;Q12249
sameAs;Q1271632-Q1271632;Q1271632;Q1271632
sameAs;19590122-19590122;19590122;19590122
sameAs;Q25561-Q25561;Q25561;Q25561
sameAs;Q45168-Q45168;Q45168;Q45168
sameAs;19290308-19290308;19290308;19290308
sameAs;19210224-19210224;19210224;19210224
sameAs;Q4926-Q4926;Q4926;Q4926
sameAs;19231126-19231126;19231126;19231126
sameAs;12350000-12350000;12350000;12350000
sameAs;19830712-19830712;19830712;19830712
sameAs;19790213-19790213;19790213;19790213
sameAs;Q316497-Q316497;Q316497;Q316497
sameAs;18810905-18810905;18810905;18810905
sameAs;19650000-19650000;19650000;19650000
sameAs;-01240101--01240101;-01240101;-01240101
sameAs;19501109-19501109;19501109;19501109
sameAs;Q25571-Q25571;Q25571;Q25571
sameAs;19630413-19630413;19630413;19630413
sameAs;Q25573-Q25573;Q25573;Q25573
sameAs;Q24234-Q24234;Q24234;Q24234
sameAs;19210212-19210212;19210212;19210212
sameAs;-00681001--00681001;-00681001;-00681001
sameAs;Q45164-Q45164;Q45164;Q45164
sameAs;14830306-14830306;14830306;14830306
sameAs;Q3603-Q3603;Q3603;Q3603
sameAs;18560521-18560521;18560521;18560521
sameAs;19790201-19790201;19790201;19790201
sameAs;Q33188-Q33188;Q33188;Q33188
sameAs;-04440000--04440000;-04440000;-04440000
sameAs;Q11612-Q11612;Q11612;Q11612
sameAs;Q12943-Q12943;Q12943;Q12943
sameAs;Q12944-Q12944;Q12944;Q12944
sameAs;Q44534-Q44534;Q44534;Q44534
sameAs;07120101-07120101;07120101;07120101
sameAs;Q12945-Q12945;Q12945;Q12945
sameAs;Q11619-Q11619;Q11619;Q11619
sameAs;Q45870-Q45870;Q45870;Q45870
sameAs;Q19580-Q19580;Q19580;Q19580
sameAs;18890101-18890101;18890101;18890101
sameAs;Q24920-Q24920;Q24920;Q24920
sameAs;19641130-19641130;19641130;19641130
sameAs;Q190916-Q190916;Q190916;Q190916
sameAs;Q31214-Q31214;Q31214;Q31214
sameAs;Q31215-Q31215;Q31215;Q31215
sameAs;Q3217941-Q3217941;Q3217941;Q3217941
sameAs;Q2129-Q2129;Q2129;Q2129
sameAs;Q19585-Q19585;Q19585;Q19585
sameAs;Q7810-Q7810;Q7810;Q7810
sameAs;Q2125-Q2125;Q2125;Q2125
sameAs;Q12951-Q12951;Q12951;Q12951
sameAs;19060306-19060306;19060306;19060306
sameAs;Q12954-Q12954;Q12954;Q12954
sameAs;Q44527-Q44527;Q44527;Q44527
sameAs;Q12955-Q12955;Q12955;Q12955
sameAs;18960319-18960319;18960319;18960319
sameAs;Q4790-Q4790;Q4790;Q4790
sameAs;19360823-19360823;19360823;19360823
sameAs;Q11625-Q11625;Q11625;Q11625
sameAs;Q12956-Q12956;Q12956;Q12956
