type;ID_TF;ID_s;ID_p
sameAs;19460724-19460724;19460724;19460724
sameAs;19940621-19940621;19940621;19940621
sameAs;Q39476-Q39476;Q39476;Q39476
sameAs;19940622-19940622;19940622;19940622
sameAs;20050117-20050117;20050117;20050117
sameAs;19541023-19541023;19541023;19541023
sameAs;20050114-20050114;20050114;20050114
sameAs;19541029-19541029;19541029;19541029
sameAs;19580604-19580604;19580604;19580604
sameAs;19580603-19580603;19580603;19580603
sameAs;19541028-19541028;19541028;19541028
sameAs;19580605-19580605;19580605;19580605
sameAs;Q64434-Q64434;Q64434;Q64434
sameAs;19460718-19460718;19460718;19460718
sameAs;19460719-19460719;19460719;19460719
sameAs;17790801-17790801;17790801;17790801
sameAs;19901028-19901028;19901028;19901028
sameAs;19901024-19901024;19901024;19901024
sameAs;Q76412-Q76412;Q76412;Q76412
sameAs;19901025-19901025;19901025;19901025
sameAs;19460716-19460716;19460716;19460716
sameAs;Q76414-Q76414;Q76414;Q76414
sameAs;-02830101--02830101;-02830101;-02830101
sameAs;19901001-19901001;19901001;19901001
sameAs;20050129-20050129;20050129;20050129
sameAs;18640930-18640930;18640930;18640930
sameAs;Q240566-Q240566;Q240566;Q240566
sameAs;18880609-18880609;18880609;18880609
sameAs;Q154083-Q154083;Q154083;Q154083
sameAs;Q154085-Q154085;Q154085;Q154085
sameAs;Q52453-Q52453;Q52453;Q52453
sameAs;19901011-19901011;19901011;19901011
sameAs;19460730-19460730;19460730;19460730
sameAs;19230405-19230405;19230405;19230405
sameAs;19460731-19460731;19460731;19460731
sameAs;19541003-19541003;19541003;19541003
sameAs;19541004-19541004;19541004;19541004
sameAs;20050131-20050131;20050131;20050131
sameAs;Q2422811-Q2422811;Q2422811;Q2422811
sameAs;19700922-19700922;19700922;19700922
sameAs;17600219-17600219;17600219;17600219
sameAs;13900708-13900708;13900708;13900708
sameAs;19901004-19901004;19901004;19901004
sameAs;19700925-19700925;19700925;19700925
sameAs;17240101-17240101;17240101;17240101
sameAs;18880626-18880626;18880626;18880626
sameAs;Q3374-Q3374;Q3374;Q3374
sameAs;18880629-18880629;18880629;18880629
sameAs;Q76450-Q76450;Q76450;Q76450
sameAs;18481006-18481006;18481006;18481006
sameAs;Q76448-Q76448;Q76448;Q76448
sameAs;Q166056-Q166056;Q166056;Q166056
sameAs;18880622-18880622;18880622;18880622
sameAs;19700913-19700913;19700913;19700913
sameAs;20160516-20160516;20160516;20160516
sameAs;Q88426-Q88426;Q88426;Q88426
sameAs;19700908-19700908;19700908;19700908
sameAs;18880617-18880617;18880617;18880617
sameAs;Q88421-Q88421;Q88421;Q88421
sameAs;19020604-19020604;19020604;19020604
sameAs;19020605-19020605;19020605;19020605
sameAs;Q719439-Q719439;Q719439;Q719439
sameAs;19020602-19020602;19020602;19020602
sameAs;12020000-12020000;12020000;12020000
sameAs;Q52469-Q52469;Q52469;Q52469
sameAs;18880613-18880613;18880613;18880613
sameAs;19700902-19700902;19700902;19700902
sameAs;Q76457-Q76457;Q76457;Q76457
sameAs;20160526-20160526;20160526;20160526
sameAs;Q76458-Q76458;Q76458;Q76458
sameAs;19700903-19700903;19700903;19700903
sameAs;19470108-19470108;19470108;19470108
sameAs;Q166071-Q166071;Q166071;Q166071
sameAs;19470109-19470109;19470109;19470109
sameAs;19470106-19470106;19470106;19470106
sameAs;19940607-19940607;19940607;19940607
sameAs;19020616-19020616;19020616;19020616
sameAs;19020617-19020617;19020617;19020617
sameAs;Q88419-Q88419;Q88419;Q88419
sameAs;19020611-19020611;19020611;19020611
sameAs;Q88418-Q88418;Q88418;Q88418
sameAs;17751220-17751220;17751220;17751220
sameAs;Q76426-Q76426;Q76426;Q76426
sameAs;19020610-19020610;19020610;19020610
sameAs;08240101-08240101;08240101;08240101
sameAs;Q52495-Q52495;Q52495;Q52495
sameAs;19470103-19470103;19470103;19470103
sameAs;-11000101--11000101;-11000101;-11000101
sameAs;13420819-13420819;13420819;13420819
sameAs;19470101-19470101;19470101;19470101
sameAs;15920820-15920820;15920820;15920820
sameAs;Q76422-Q76422;Q76422;Q76422
sameAs;Q76425-Q76425;Q76425;Q76425
sameAs;Q64459-Q64459;Q64459;Q64459
sameAs;Q88402-Q88402;Q88402;Q88402
sameAs;Q64451-Q64451;Q64451;Q64451
sameAs;Q88409-Q88409;Q88409;Q88409
sameAs;Q88407-Q88407;Q88407;Q88407
sameAs;19020623-19020623;19020623;19020623
sameAs;Q88405-Q88405;Q88405;Q88405
sameAs;Q76439-Q76439;Q76439;Q76439
sameAs;19020621-19020621;19020621;19020621
sameAs;18640908-18640908;18640908;18640908
sameAs;17580925-17580925;17580925;17580925
sameAs;Q76430-Q76430;Q76430;Q76430
sameAs;Q76431-Q76431;Q76431;Q76431
sameAs;18880630-18880630;18880630;18880630
sameAs;Q76433-Q76433;Q76433;Q76433
sameAs;20160506-20160506;20160506;20160506
sameAs;Q276533-Q276533;Q276533;Q276533
sameAs;Q76435-Q76435;Q76435;Q76435
sameAs;19940613-19940613;19940613;19940613
sameAs;02800000-02800000;02800000;02800000
sameAs;18770214-18770214;18770214;18770214
sameAs;17810101-17810101;17810101;17810101
sameAs;19020517-19020517;19020517;19020517
sameAs;19020518-19020518;19020518;19020518
sameAs;Q673651-Q673651;Q673651;Q673651
sameAs;19020514-19020514;19020514;19020514
sameAs;19020515-19020515;19020515;19020515
sameAs;19830130-19830130;19830130;19830130
sameAs;19020510-19020510;19020510;19020510
sameAs;19830131-19830131;19830131;19830131
sameAs;19020511-19020511;19020511;19020511
sameAs;18290316-18290316;18290316;18290316
sameAs;Q129061-Q129061;Q129061;Q129061
sameAs;Q105093-Q105093;Q105093;Q105093
sameAs;Q27517-Q27517;Q27517;Q27517
sameAs;Q129063-Q129063;Q129063;Q129063
sameAs;Q142045-Q142045;Q142045;Q142045
sameAs;Q105096-Q105096;Q105096;Q105096
sameAs;Q129069-Q129069;Q129069;Q129069
sameAs;Q15547-Q15547;Q15547;Q15547
sameAs;18011023-18011023;18011023;18011023
sameAs;18770206-18770206;18770206;18770206
sameAs;18770204-18770204;18770204;18770204
sameAs;Q117096-Q117096;Q117096;Q117096
sameAs;19020529-19020529;19020529;19020529
sameAs;Q27533-Q27533;Q27533;Q27533
sameAs;19020524-19020524;19020524;19020524
sameAs;19020525-19020525;19020525;19020525
sameAs;19020521-19020521;19020521;19020521
sameAs;Q129071-Q129071;Q129071;Q129071
sameAs;19350226-19350226;19350226;19350226
sameAs;Q105082-Q105082;Q105082;Q105082
sameAs;Q105081-Q105081;Q105081;Q105081
sameAs;18290326-18290326;18290326;18290326
sameAs;Q105086-Q105086;Q105086;Q105086
sameAs;Q144693-Q144693;Q144693;Q144693
sameAs;Q1386854-Q1386854;Q1386854;Q1386854
sameAs;Q40513-Q40513;Q40513;Q40513
sameAs;18530526-18530526;18530526;18530526
sameAs;Q130039-Q130039;Q130039;Q130039
sameAs;Q1386850-Q1386850;Q1386850;Q1386850
sameAs;18530520-18530520;18530520;18530520
sameAs;Q2698432-Q2698432;Q2698432;Q2698432
sameAs;19350212-19350212;19350212;19350212
sameAs;Q130031-Q130031;Q130031;Q130031
sameAs;Q130034-Q130034;Q130034;Q130034
sameAs;19020530-19020530;19020530;19020530
sameAs;18481026-18481026;18481026;18481026
sameAs;18481024-18481024;18481024;18481024
sameAs;Q27535-Q27535;Q27535;Q27535
sameAs;19830112-19830112;19830112;19830112
sameAs;19830114-19830114;19830114;19830114
sameAs;19830113-19830113;19830113;19830113
sameAs;Q129041-Q129041;Q129041;Q129041
sameAs;Q166035-Q166035;Q166035;Q166035
sameAs;19830117-19830117;19830117;19830117
sameAs;Q129045-Q129045;Q129045;Q129045
sameAs;Q144689-Q144689;Q144689;Q144689
sameAs;19830119-19830119;19830119;19830119
sameAs;Q166038-Q166038;Q166038;Q166038
sameAs;Q1097523-Q1097523;Q1097523;Q1097523
sameAs;Q142025-Q142025;Q142025;Q142025
sameAs;Q40501-Q40501;Q40501;Q40501
sameAs;19350203-19350203;19350203;19350203
sameAs;13550101-13550101;13550101;13550101
sameAs;Q156657-Q156657;Q156657;Q156657
sameAs;17661116-17661116;17661116;17661116
sameAs;Q130046-Q130046;Q130046;Q130046
sameAs;19350209-19350209;19350209;19350209
sameAs;19830123-19830123;19830123;19830123
sameAs;19830125-19830125;19830125;19830125
sameAs;18050615-18050615;18050615;18050615
sameAs;19350207-19350207;19350207;19350207
sameAs;19830127-19830127;19830127;19830127
sameAs;19830129-19830129;19830129;19830129
sameAs;Q129058-Q129058;Q129058;Q129058
sameAs;Q144675-Q144675;Q144675;Q144675
sameAs;18530502-18530502;18530502;18530502
sameAs;18060000-18060000;18060000;18060000
sameAs;Q64508-Q64508;Q64508;Q64508
sameAs;19891213-19891213;19891213;19891213
sameAs;19891214-19891214;19891214;19891214
sameAs;Q695008-Q695008;Q695008;Q695008
sameAs;16060227-16060227;16060227;16060227
sameAs;19460806-19460806;19460806;19460806
sameAs;19580530-19580530;19580530;19580530
sameAs;19891217-19891217;19891217;19891217
sameAs;Q130092-Q130092;Q130092;Q130092
sameAs;Q142086-Q142086;Q142086;Q142086
sameAs;19460801-19460801;19460801;19460801
sameAs;19460802-19460802;19460802;19460802
sameAs;19460805-19460805;19460805;19460805
sameAs;Q64515-Q64515;Q64515;Q64515
sameAs;Q22941637-Q22941637;Q22941637;Q22941637
sameAs;Q142073-Q142073;Q142073;Q142073
sameAs;Q27572-Q27572;Q27572;Q27572
sameAs;19580524-19580524;19580524;19580524
sameAs;19580526-19580526;19580526;19580526
sameAs;19830101-19830101;19830101;19830101
sameAs;19901109-19901109;19901109;19901109
sameAs;Q154053-Q154053;Q154053;Q154053
sameAs;19830103-19830103;19830103;19830103
sameAs;19580521-19580521;19580521;19580521
sameAs;19891207-19891207;19891207;19891207
sameAs;17470414-17470414;17470414;17470414
sameAs;19830106-19830106;19830106;19830106
sameAs;18530518-18530518;18530518;18530518
sameAs;19830108-19830108;19830108;19830108
sameAs;18300101-18300101;18300101;18300101
sameAs;18530519-18530519;18530519;18530519
sameAs;Q22941605-Q22941605;Q22941605;Q22941605
sameAs;18280928-18280928;18280928;18280928
sameAs;14040208-14040208;14040208;14040208
sameAs;19580511-19580511;19580511;19580511
sameAs;Q18684026-Q18684026;Q18684026;Q18684026
sameAs;Q154045-Q154045;Q154045;Q154045
sameAs;19580516-19580516;19580516;19580516
sameAs;19580515-19580515;19580515;19580515
sameAs;19580518-19580518;19580518;19580518
sameAs;19580517-19580517;19580517;19580517
sameAs;19460820-19460820;19460820;19460820
sameAs;Q129089-Q129089;Q129089;Q129089
sameAs;17470407-17470407;17470407;17470407
sameAs;17470409-17470409;17470409;17470409
sameAs;19580509-19580509;19580509;19580509
sameAs;19580508-19580508;19580508;19580508
sameAs;18770226-18770226;18770226;18770226
sameAs;18770220-18770220;18770220;18770220
sameAs;19891227-19891227;19891227;19891227
sameAs;18280919-18280919;18280919;18280919
sameAs;19580502-19580502;19580502;19580502
sameAs;19891225-19891225;19891225;19891225
sameAs;18280914-18280914;18280914;18280914
sameAs;19891223-19891223;19891223;19891223
sameAs;19460819-19460819;19460819;19460819
sameAs;Q52529-Q52529;Q52529;Q52529
sameAs;16270101-16270101;16270101;16270101
sameAs;19891228-19891228;19891228;19891228
sameAs;Q129097-Q129097;Q129097;Q129097
sameAs;19891229-19891229;19891229;19891229
sameAs;Q239663-Q239663;Q239663;Q239663
sameAs;19340826-19340826;19340826;19340826
sameAs;Q117001-Q117001;Q117001;Q117001
sameAs;18721201-18721201;18721201;18721201
sameAs;18721203-18721203;18721203;18721203
sameAs;18721204-18721204;18721204;18721204
sameAs;Q117008-Q117008;Q117008;Q117008
sameAs;Q119669-Q119669;Q119669;Q119669
sameAs;Q117007-Q117007;Q117007;Q117007
sameAs;19301213-19301213;19301213;19301213
sameAs;19340820-19340820;19340820;19340820
sameAs;19301211-19301211;19301211;19301211
sameAs;Q107676-Q107676;Q107676;Q107676
sameAs;Q107671-Q107671;Q107671;Q107671
sameAs;Q144622-Q144622;Q144622;Q144622
sameAs;Q105013-Q105013;Q105013;Q105013
sameAs;Q144621-Q144621;Q144621;Q144621
sameAs;Q107669-Q107669;Q107669;Q107669
sameAs;Q117011-Q117011;Q117011;Q117011
sameAs;Q119675-Q119675;Q119675;Q119675
sameAs;Q144615-Q144615;Q144615;Q144615
sameAs;18760804-18760804;18760804;18760804
sameAs;Q117018-Q117018;Q117018;Q117018
sameAs;Q119679-Q119679;Q119679;Q119679
sameAs;17800704-17800704;17800704;17800704
sameAs;Q120667-Q120667;Q120667;Q120667
sameAs;19421220-19421220;19421220;19421220
sameAs;19301225-19301225;19301225;19301225
sameAs;19421222-19421222;19421222;19421222
sameAs;19301224-19301224;19301224;19301224
sameAs;19301223-19301223;19301223;19301223
sameAs;19340830-19340830;19340830;19340830
sameAs;19421225-19421225;19421225;19421225
sameAs;19301221-19301221;19301221;19301221
sameAs;Q107665-Q107665;Q107665;Q107665
sameAs;19421226-19421226;19421226;19421226
sameAs;Q479332-Q479332;Q479332;Q479332
sameAs;Q105004-Q105004;Q105004;Q105004
sameAs;Q105003-Q105003;Q105003;Q105003
sameAs;Q144611-Q144611;Q144611;Q144611
sameAs;19421229-19421229;19421229;19421229
sameAs;Q120661-Q120661;Q120661;Q120661
sameAs;Q105001-Q105001;Q105001;Q105001
sameAs;Q120660-Q120660;Q120660;Q120660
sameAs;19340806-19340806;19340806;19340806
sameAs;Q105038-Q105038;Q105038;Q105038
sameAs;19340802-19340802;19340802;19340802
sameAs;19340801-19340801;19340801;19340801
sameAs;Q119641-Q119641;Q119641;Q119641
sameAs;19820715-19820715;19820715;19820715
sameAs;Q119646-Q119646;Q119646;Q119646
sameAs;19820718-19820718;19820718;19820718
sameAs;Q120634-Q120634;Q120634;Q120634
sameAs;Q120633-Q120633;Q120633;Q120633
sameAs;19421210-19421210;19421210;19421210
sameAs;Q120636-Q120636;Q120636;Q120636
sameAs;19421211-19421211;19421211;19421211
sameAs;19421212-19421212;19421212;19421212
sameAs;Q120630-Q120630;Q120630;Q120630
sameAs;Q105032-Q105032;Q105032;Q105032
sameAs;19421215-19421215;19421215;19421215
sameAs;Q105030-Q105030;Q105030;Q105030
sameAs;19421216-19421216;19421216;19421216
sameAs;19710313-19710313;19710313;19710313
sameAs;19710316-19710316;19710316;19710316
sameAs;Q119650-Q119650;Q119650;Q119650
sameAs;19710318-19710318;19710318;19710318
sameAs;18721212-18721212;18721212;18721212
sameAs;19820728-19820728;19820728;19820728
sameAs;Q119655-Q119655;Q119655;Q119655
sameAs;19340818-19340818;19340818;19340818
sameAs;Q120648-Q120648;Q120648;Q120648
sameAs;19181017-19181017;19181017;19181017
sameAs;Q119657-Q119657;Q119657;Q119657
sameAs;19820729-19820729;19820729;19820729
sameAs;-04970101--04970101;-04970101;-04970101
sameAs;19421201-19421201;19421201;19421201
sameAs;16970919-16970919;16970919;16970919
sameAs;Q105022-Q105022;Q105022;Q105022
sameAs;Q107686-Q107686;Q107686;Q107686
sameAs;Q105020-Q105020;Q105020;Q105020
sameAs;Q107688-Q107688;Q107688;Q107688
sameAs;Q479351-Q479351;Q479351;Q479351
sameAs;19421207-19421207;19421207;19421207
sameAs;Q105024-Q105024;Q105024;Q105024
sameAs;19140331-19140331;19140331;19140331
sameAs;Q120690-Q120690;Q120690;Q120690
sameAs;19710322-19710322;19710322;19710322
sameAs;Q2361387-Q2361387;Q2361387;Q2361387
sameAs;19710325-19710325;19710325;19710325
sameAs;19710327-19710327;19710327;19710327
sameAs;12960519-12960519;12960519;12960519
sameAs;18050603-18050603;18050603;18050603
sameAs;17871011-17871011;17871011;17871011
sameAs;Q129023-Q129023;Q129023;Q129023
sameAs;Q144667-Q144667;Q144667;Q144667
sameAs;Q142005-Q142005;Q142005;Q142005
sameAs;Q105057-Q105057;Q105057;Q105057
sameAs;16050825-16050825;16050825;16050825
sameAs;19140320-19140320;19140320;19140320
sameAs;Q683095-Q683095;Q683095;Q683095
sameAs;19820702-19820702;19820702;19820702
sameAs;19181031-19181031;19181031;19181031
sameAs;Q132682-Q132682;Q132682;Q132682
sameAs;Q117058-Q117058;Q117058;Q117058
sameAs;Q866884-Q866884;Q866884;Q866884
sameAs;Q129033-Q129033;Q129033;Q129033
sameAs;19140325-19140325;19140325;19140325
sameAs;Q105046-Q105046;Q105046;Q105046
sameAs;Q144653-Q144653;Q144653;Q144653
sameAs;Q15512-Q15512;Q15512;Q15512
sameAs;Q129009-Q129009;Q129009;Q129009
sameAs;Q119681-Q119681;Q119681;Q119681
sameAs;14950914-14950914;14950914;14950914
sameAs;20001116-20001116;20001116;20001116
sameAs;Q117026-Q117026;Q117026;Q117026
sameAs;Q117027-Q117027;Q117027;Q117027
sameAs;20001117-20001117;20001117;20001117
sameAs;Q117025-Q117025;Q117025;Q117025
sameAs;Q119686-Q119686;Q119686;Q119686
sameAs;Q4079260-Q4079260;Q4079260;Q4079260
sameAs;Q201006-Q201006;Q201006;Q201006
sameAs;20001121-20001121;20001121;20001121
sameAs;20001120-20001120;20001120;20001120
sameAs;Q105072-Q105072;Q105072;Q105072
sameAs;19140318-19140318;19140318;19140318
sameAs;Q120674-Q120674;Q120674;Q120674
sameAs;15570101-15570101;15570101;15570101
sameAs;15570108-15570108;15570108;15570108
sameAs;Q120672-Q120672;Q120672;Q120672
sameAs;17871031-17871031;17871031;17871031
sameAs;Q105078-Q105078;Q105078;Q105078
sameAs;19140301-19140301;19140301;19140301
sameAs;Q119692-Q119692;Q119692;Q119692
sameAs;Q117030-Q117030;Q117030;Q117030
sameAs;18011007-18011007;18011007;18011007
sameAs;Q117033-Q117033;Q117033;Q117033
sameAs;Q27503-Q27503;Q27503;Q27503
sameAs;18290301-18290301;18290301;18290301
sameAs;Q27504-Q27504;Q27504;Q27504
sameAs;18290302-18290302;18290302;18290302
sameAs;18760826-18760826;18760826;18760826
sameAs;Q117039-Q117039;Q117039;Q117039
sameAs;Q105062-Q105062;Q105062;Q105062
sameAs;18760828-18760828;18760828;18760828
sameAs;Q105061-Q105061;Q105061;Q105061
sameAs;18290303-18290303;18290303;18290303
sameAs;18290304-18290304;18290304;18290304
sameAs;19140307-19140307;19140307;19140307
sameAs;Q105064-Q105064;Q105064;Q105064
sameAs;18290307-18290307;18290307;18290307
sameAs;Q120687-Q120687;Q120687;Q120687
sameAs;Q129015-Q129015;Q129015;Q129015
sameAs;19140302-19140302;19140302;19140302
sameAs;Q129017-Q129017;Q129017;Q129017
sameAs;Q105067-Q105067;Q105067;Q105067
sameAs;Q144631-Q144631;Q144631;Q144631
sameAs;Q88359-Q88359;Q88359;Q88359
sameAs;18170531-18170531;18170531;18170531
sameAs;Q88357-Q88357;Q88357;Q88357
sameAs;Q107839-Q107839;Q107839;Q107839
sameAs;Q76370-Q76370;Q76370;Q76370
sameAs;Q88354-Q88354;Q88354;Q88354
sameAs;Q107834-Q107834;Q107834;Q107834
sameAs;Q88353-Q88353;Q88353;Q88353
sameAs;Q107835-Q107835;Q107835;Q107835
sameAs;Q1278808-Q1278808;Q1278808;Q1278808
sameAs;20040822-20040822;20040822;20040822
sameAs;20001216-20001216;20001216;20001216
sameAs;20040824-20040824;20040824;20040824
sameAs;20001219-20001219;20001219;20001219
sameAs;Q795978-Q795978;Q795978;Q795978
sameAs;Q52397-Q52397;Q52397;Q52397
sameAs;Q88362-Q88362;Q88362;Q88362
sameAs;18650430-18650430;18650430;18650430
sameAs;Q88360-Q88360;Q88360;Q88360
sameAs;19470000-19470000;19470000;19470000
sameAs;Q52398-Q52398;Q52398;Q52398
sameAs;Q52399-Q52399;Q52399;Q52399
sameAs;18420103-18420103;18420103;18420103
sameAs;Q88347-Q88347;Q88347;Q88347
sameAs;Q88346-Q88346;Q88346;Q88346
sameAs;Q107828-Q107828;Q107828;Q107828
sameAs;Q52392-Q52392;Q52392;Q52392
sameAs;Q107821-Q107821;Q107821;Q107821
sameAs;Q88344-Q88344;Q88344;Q88344
sameAs;Q52390-Q52390;Q52390;Q52390
sameAs;Q76383-Q76383;Q76383;Q76383
sameAs;Q1470768-Q1470768;Q1470768;Q1470768
sameAs;Q76384-Q76384;Q76384;Q76384
sameAs;Q88342-Q88342;Q88342;Q88342
sameAs;Q119832-Q119832;Q119832;Q119832
sameAs;Q120817-Q120817;Q120817;Q120817
sameAs;18420101-18420101;18420101;18420101
sameAs;19820901-19820901;19820901;19820901
sameAs;Q120827-Q120827;Q120827;Q120827
sameAs;Q91990-Q91990;Q91990;Q91990
sameAs;Q91993-Q91993;Q91993;Q91993
sameAs;Q4975453-Q4975453;Q4975453;Q4975453
sameAs;Q88351-Q88351;Q88351;Q88351
sameAs;Q91991-Q91991;Q91991;Q91991
sameAs;Q52384-Q52384;Q52384;Q52384
sameAs;Q91995-Q91995;Q91995;Q91995
sameAs;Q107858-Q107858;Q107858;Q107858
sameAs;Q3590033-Q3590033;Q3590033;Q3590033
sameAs;Q107859-Q107859;Q107859;Q107859
sameAs;13190101-13190101;13190101;13190101
sameAs;Q107855-Q107855;Q107855;Q107855
sameAs;Q76350-Q76350;Q76350;Q76350
sameAs;Q88332-Q88332;Q88332;Q88332
sameAs;Q76351-Q76351;Q76351;Q76351
sameAs;Q11821976-Q11821976;Q11821976;Q11821976
sameAs;18420112-18420112;18420112;18420112
sameAs;Q76349-Q76349;Q76349;Q76349
sameAs;Q119802-Q119802;Q119802;Q119802
sameAs;Q119801-Q119801;Q119801;Q119801
sameAs;Q119805-Q119805;Q119805;Q119805
sameAs;Q88341-Q88341;Q88341;Q88341
sameAs;Q88340-Q88340;Q88340;Q88340
sameAs;Q107851-Q107851;Q107851;Q107851
sameAs;Q76346-Q76346;Q76346;Q76346
sameAs;Q76348-Q76348;Q76348;Q76348
sameAs;Q91977-Q91977;Q91977;Q91977
sameAs;Q88324-Q88324;Q88324;Q88324
sameAs;18420129-18420129;18420129;18420129
sameAs;Q88322-Q88322;Q88322;Q88322
sameAs;Q107844-Q107844;Q107844;Q107844
sameAs;Q76361-Q76361;Q76361;Q76361
sameAs;Q76362-Q76362;Q76362;Q76362
sameAs;Q64373-Q64373;Q64373;Q64373
sameAs;20001204-20001204;20001204;20001204
sameAs;Q64375-Q64375;Q64375;Q64375
sameAs;20001206-20001206;20001206;20001206
sameAs;-03320101--03320101;-03320101;-03320101
sameAs;20001208-20001208;20001208;20001208
sameAs;Q88328-Q88328;Q88328;Q88328
sameAs;14400101-14400101;14400101;14400101
sameAs;Q119816-Q119816;Q119816;Q119816
sameAs;Q76352-Q76352;Q76352;Q76352
sameAs;Q88330-Q88330;Q88330;Q88330
sameAs;Q91972-Q91972;Q91972;Q91972
sameAs;Q76354-Q76354;Q76354;Q76354
sameAs;Q76355-Q76355;Q76355;Q76355
sameAs;Q91975-Q91975;Q91975;Q91975
sameAs;Q76358-Q76358;Q76358;Q76358
sameAs;Q107877-Q107877;Q107877;Q107877
sameAs;Q107879-Q107879;Q107879;Q107879
sameAs;19130926-19130926;19130926;19130926
sameAs;Q119864-Q119864;Q119864;Q119864
sameAs;Q117201-Q117201;Q117201;Q117201
sameAs;Q119862-Q119862;Q119862;Q119862
sameAs;19421030-19421030;19421030;19421030
sameAs;Q144827-Q144827;Q144827;Q144827
sameAs;Q120850-Q120850;Q120850;Q120850
sameAs;Q107873-Q107873;Q107873;Q107873
sameAs;Q120851-Q120851;Q120851;Q120851
sameAs;Q107871-Q107871;Q107871;Q107871
sameAs;Q3590023-Q3590023;Q3590023;Q3590023
sameAs;Q105204-Q105204;Q105204;Q105204
sameAs;Q88389-Q88389;Q88389;Q88389
sameAs;Q88387-Q88387;Q88387;Q88387
sameAs;Q132845-Q132845;Q132845;Q132845
sameAs;Q105207-Q105207;Q105207;Q105207
sameAs;18650407-18650407;18650407;18650407
sameAs;Q119876-Q119876;Q119876;Q119876
sameAs;18650406-18650406;18650406;18650406
sameAs;Q117214-Q117214;Q117214;Q117214
sameAs;Q119874-Q119874;Q119874;Q119874
sameAs;Q3590024-Q3590024;Q3590024;Q3590024
sameAs;19421020-19421020;19421020;19421020
sameAs;19421021-19421021;19421021;19421021
sameAs;Q120861-Q120861;Q120861;Q120861
sameAs;19421026-19421026;19421026;19421026
sameAs;Q107864-Q107864;Q107864;Q107864
sameAs;08230613-08230613;08230613;08230613
sameAs;19421029-19421029;19421029;19421029
sameAs;Q76390-Q76390;Q76390;Q76390
sameAs;20050207-20050207;20050207;20050207
sameAs;Q105236-Q105236;Q105236;Q105236
sameAs;Q107898-Q107898;Q107898;Q107898
sameAs;19130907-19130907;19130907;19130907
sameAs;Q88376-Q88376;Q88376;Q88376
sameAs;19130904-19130904;19130904;19130904
sameAs;19130902-19130902;19130902;19130902
sameAs;17350705-17350705;17350705;17350705
sameAs;18650413-18650413;18650413;18650413
sameAs;Q120835-Q120835;Q120835;Q120835
sameAs;Q119844-Q119844;Q119844;Q119844
sameAs;17120207-17120207;17120207;17120207
sameAs;Q144807-Q144807;Q144807;Q144807
sameAs;Q119848-Q119848;Q119848;Q119848
sameAs;Q88384-Q88384;Q88384;Q88384
sameAs;Q107895-Q107895;Q107895;Q107895
sameAs;19421016-19421016;19421016;19421016
sameAs;19421017-19421017;19421017;19421017
sameAs;Q88380-Q88380;Q88380;Q88380
sameAs;19421019-19421019;19421019;19421019
sameAs;Q107891-Q107891;Q107891;Q107891
sameAs;Q105233-Q105233;Q105233;Q105233
sameAs;18361026-18361026;18361026;18361026
sameAs;Q88368-Q88368;Q88368;Q88368
sameAs;Q107888-Q107888;Q107888;Q107888
sameAs;Q88365-Q88365;Q88365;Q88365
sameAs;20050211-20050211;20050211;20050211
sameAs;20050210-20050210;20050210;20050210
sameAs;18650429-18650429;18650429;18650429
sameAs;Q119857-Q119857;Q119857;Q119857
sameAs;18650420-18650420;18650420;18650420
sameAs;19421004-19421004;19421004;19421004
sameAs;13430101-13430101;13430101;13430101
sameAs;19421007-19421007;19421007;19421007
sameAs;19421008-19421008;19421008;19421008
sameAs;19421009-19421009;19421009;19421009
sameAs;Q105221-Q105221;Q105221;Q105221
sameAs;Q66968-Q66968;Q66968;Q66968
sameAs;Q64304-Q64304;Q64304;Q64304
sameAs;19940508-19940508;19940508;19940508
sameAs;Q66960-Q66960;Q66960;Q66960
sameAs;05520101-05520101;05520101;05520101
sameAs;Q66963-Q66963;Q66963;Q66963
sameAs;Q78946-Q78946;Q78946;Q78946
sameAs;19460608-19460608;19460608;19460608
sameAs;Q78949-Q78949;Q78949;Q78949
sameAs;15210510-15210510;15210510;15210510
sameAs;19940504-19940504;19940504;19940504
sameAs;19460601-19460601;19460601;19460601
sameAs;19940506-19940506;19940506;19940506
sameAs;19940507-19940507;19940507;19940507
sameAs;19460605-19460605;19460605;19460605
sameAs;10230101-10230101;10230101;10230101
sameAs;19460606-19460606;19460606;19460606
sameAs;18961007-18961007;18961007;18961007
sameAs;16510225-16510225;16510225;16510225
sameAs;Q240438-Q240438;Q240438;Q240438
sameAs;Q64317-Q64317;Q64317;Q64317
sameAs;18961006-18961006;18961006;18961006
sameAs;Q239447-Q239447;Q239447;Q239447
sameAs;19230505-19230505;19230505;19230505
sameAs;Q91916-Q91916;Q91916;Q91916
sameAs;Q1661200-Q1661200;Q1661200;Q1661200
sameAs;Q240430-Q240430;Q240430;Q240430
sameAs;Q42985-Q42985;Q42985;Q42985
sameAs;Q27376-Q27376;Q27376;Q27376
sameAs;Q78957-Q78957;Q78957;Q78957
sameAs;Q78956-Q78956;Q78956;Q78956
sameAs;17600112-17600112;17600112;17600112
sameAs;Q78958-Q78958;Q78958;Q78958
sameAs;19940510-19940510;19940510;19940510
sameAs;19940516-19940516;19940516;19940516
sameAs;Q39343-Q39343;Q39343;Q39343
sameAs;19940517-19940517;19940517;19940517
