type;ID_TF;ID_s;ID_p
sameAs;17510317-17510317;17510317;17510317
sameAs;Q387151-Q387151;Q387151;Q387151
sameAs;Q172684-Q172684;Q172684;Q172684
sameAs;Q534976-Q534976;Q534976;Q534976
sameAs;Q534977-Q534977;Q534977;Q534977
sameAs;Q16019-Q16019;Q16019;Q16019
sameAs;Q328836-Q328836;Q328836;Q328836
sameAs;Q108096-Q108096;Q108096;Q108096
sameAs;Q304883-Q304883;Q304883;Q304883
sameAs;Q31649-Q31649;Q31649;Q31649
sameAs;Q7344476-Q7344476;Q7344476;Q7344476
sameAs;19530000-19530000;19530000;19530000
sameAs;Q108092-Q108092;Q108092;Q108092
sameAs;18920711-18920711;18920711;18920711
sameAs;Q328832-Q328832;Q328832;Q328832
sameAs;Q108094-Q108094;Q108094;Q108094
sameAs;Q221940-Q221940;Q221940;Q221940
sameAs;18920714-18920714;18920714;18920714
sameAs;18920712-18920712;18920712;18920712
sameAs;Q221944-Q221944;Q221944;Q221944
sameAs;Q108099-Q108099;Q108099;Q108099
sameAs;18920718-18920718;18920718;18920718
sameAs;Q519358-Q519358;Q519358;Q519358
sameAs;Q221948-Q221948;Q221948;Q221948
sameAs;Q519357-Q519357;Q519357;Q519357
sameAs;18450624-18450624;18450624;18450624
sameAs;Q206399-Q206399;Q206399;Q206399
sameAs;18450625-18450625;18450625;18450625
sameAs;Q206390-Q206390;Q206390;Q206390
sameAs;Q206391-Q206391;Q206391;Q206391
sameAs;Q544324-Q544324;Q544324;Q544324
sameAs;Q603101-Q603101;Q603101;Q603101
sameAs;Q485431-Q485431;Q485431;Q485431
sameAs;Q157052-Q157052;Q157052;Q157052
sameAs;Q172606-Q172606;Q172606;Q172606
sameAs;18450620-18450620;18450620;18450620
sameAs;Q221955-Q221955;Q221955;Q221955
sameAs;Q461468-Q461468;Q461468;Q461468
sameAs;Q534995-Q534995;Q534995;Q534995
sameAs;Q534997-Q534997;Q534997;Q534997
sameAs;15630922-15630922;15630922;15630922
sameAs;Q387172-Q387172;Q387172;Q387172
sameAs;15630920-15630920;15630920;15630920
sameAs;Q172624-Q172624;Q172624;Q172624
sameAs;19520624-19520624;19520624;19520624
sameAs;Q857251-Q857251;Q857251;Q857251
sameAs;19520625-19520625;19520625;19520625
sameAs;19520626-19520626;19520626;19520626
sameAs;19520620-19520620;19520620;19520620
sameAs;19520621-19520621;19520621;19520621
sameAs;Q520352-Q520352;Q520352;Q520352
sameAs;Q520354-Q520354;Q520354;Q520354
sameAs;Q519374-Q519374;Q519374;Q519374
sameAs;19520627-19520627;19520627;19520627
sameAs;19520628-19520628;19520628;19520628
sameAs;Q520359-Q520359;Q520359;Q520359
sameAs;19520629-19520629;19520629;19520629
sameAs;19760120-19760120;19760120;19760120
sameAs;19760121-19760121;19760121;19760121
sameAs;Q269905-Q269905;Q269905;Q269905
sameAs;19760129-19760129;19760129;19760129
sameAs;19760126-19760126;19760126;19760126
sameAs;19760127-19760127;19760127;19760127
sameAs;Q172630-Q172630;Q172630;Q172630
sameAs;19760124-19760124;19760124;19760124
sameAs;19760125-19760125;19760125;19760125
sameAs;19760122-19760122;19760122;19760122
sameAs;19760123-19760123;19760123;19760123
sameAs;Q221971-Q221971;Q221971;Q221971
sameAs;Q544344-Q544344;Q544344;Q544344
sameAs;Q461488-Q461488;Q461488;Q461488
sameAs;Q519385-Q519385;Q519385;Q519385
sameAs;Q2616544-Q2616544;Q2616544;Q2616544
sameAs;Q461489-Q461489;Q461489;Q461489
sameAs;Q133060-Q133060;Q133060;Q133060
sameAs;Q16057-Q16057;Q16057;Q16057
sameAs;Q31677-Q31677;Q31677;Q31677
sameAs;Q485419-Q485419;Q485419;Q485419
sameAs;15870408-15870408;15870408;15870408
sameAs;Q206364-Q206364;Q206364;Q206364
sameAs;Q520370-Q520370;Q520370;Q520370
sameAs;Q520374-Q520374;Q520374;Q520374
sameAs;Q172644-Q172644;Q172644;Q172644
sameAs;Q519396-Q519396;Q519396;Q519396
sameAs;Q172639-Q172639;Q172639;Q172639
sameAs;Q461472-Q461472;Q461472;Q461472
sameAs;Q157020-Q157020;Q157020;Q157020
sameAs;Q1221751-Q1221751;Q1221751;Q1221751
sameAs;Q245935-Q245935;Q245935;Q245935
sameAs;17691103-17691103;17691103;17691103
sameAs;Q245938-Q245938;Q245938;Q245938
sameAs;Q314142-Q314142;Q314142;Q314142
sameAs;18690219-18690219;18690219;18690219
sameAs;18690217-18690217;18690217;18690217
sameAs;Q108008-Q108008;Q108008;Q108008
sameAs;Q108009-Q108009;Q108009;Q108009
sameAs;Q314147-Q314147;Q314147;Q314147
sameAs;20090402-20090402;20090402;20090402
sameAs;18690215-18690215;18690215;18690215
sameAs;18690216-18690216;18690216;18690216
sameAs;16580622-16580622;16580622;16580622
sameAs;16541012-16541012;16541012;16541012
sameAs;16120408-16120408;16120408;16120408
sameAs;08440101-08440101;08440101;08440101
sameAs;12180101-12180101;12180101;12180101
sameAs;Q544240-Q544240;Q544240;Q544240
sameAs;Q353755-Q353755;Q353755;Q353755
sameAs;Q108004-Q108004;Q108004;Q108004
sameAs;Q377725-Q377725;Q377725;Q377725
sameAs;Q123646-Q123646;Q123646;Q123646
sameAs;20090406-20090406;20090406;20090406
sameAs;20090407-20090407;20090407;20090407
sameAs;Q314148-Q314148;Q314148;Q314148
sameAs;18690211-18690211;18690211;18690211
sameAs;Q377728-Q377728;Q377728;Q377728
sameAs;20090408-20090408;20090408;20090408
sameAs;20090409-20090409;20090409;20090409
sameAs;Q123641-Q123641;Q123641;Q123641
sameAs;Q123640-Q123640;Q123640;Q123640
sameAs;Q147611-Q147611;Q147611;Q147611
sameAs;16350506-16350506;16350506;16350506
sameAs;Q314130-Q314130;Q314130;Q314130
sameAs;20090412-20090412;20090412;20090412
sameAs;Q314135-Q314135;Q314135;Q314135
sameAs;20090413-20090413;20090413;20090413
sameAs;Q520270-Q520270;Q520270;Q520270
sameAs;Q520273-Q520273;Q520273;Q520273
sameAs;08440111-08440111;08440111;08440111
sameAs;10261127-10261127;10261127;10261127
sameAs;Q544235-Q544235;Q544235;Q544235
sameAs;00380101-00380101;00380101;00380101
sameAs;Q377730-Q377730;Q377730;Q377730
sameAs;Q544232-Q544232;Q544232;Q544232
sameAs;Q328776-Q328776;Q328776;Q328776
sameAs;Q519295-Q519295;Q519295;Q519295
sameAs;Q147608-Q147608;Q147608;Q147608
sameAs;Q377735-Q377735;Q377735;Q377735
sameAs;Q3737990-Q3737990;Q3737990;Q3737990
sameAs;Q519294-Q519294;Q519294;Q519294
sameAs;Q314139-Q314139;Q314139;Q314139
sameAs;20090416-20090416;20090416;20090416
sameAs;20090418-20090418;20090418;20090418
sameAs;20090419-20090419;20090419;20090419
sameAs;Q1509669-Q1509669;Q1509669;Q1509669
sameAs;Q123653-Q123653;Q123653;Q123653
sameAs;18930110-18930110;18930110;18930110
sameAs;Q279397-Q279397;Q279397;Q279397
sameAs;18930112-18930112;18930112;18930112
sameAs;18930113-18930113;18930113;18930113
sameAs;Q314168-Q314168;Q314168;Q314168
sameAs;18930115-18930115;18930115;18930115
sameAs;Q279390-Q279390;Q279390;Q279390
sameAs;16120428-16120428;16120428;16120428
sameAs;Q90091-Q90091;Q90091;Q90091
sameAs;Q123629-Q123629;Q123629;Q123629
sameAs;Q544264-Q544264;Q544264;Q544264
sameAs;Q90092-Q90092;Q90092;Q90092
sameAs;Q90097-Q90097;Q90097;Q90097
sameAs;Q377746-Q377746;Q377746;Q377746
sameAs;Q108026-Q108026;Q108026;Q108026
sameAs;Q108027-Q108027;Q108027;Q108027
sameAs;Q108028-Q108028;Q108028;Q108028
sameAs;Q123621-Q123621;Q123621;Q123621
sameAs;12650101-12650101;12650101;12650101
sameAs;Q108022-Q108022;Q108022;Q108022
sameAs;Q314151-Q314151;Q314151;Q314151
sameAs;18690209-18690209;18690209;18690209
sameAs;18930101-18930101;18930101;18930101
sameAs;18930102-18930102;18930102;18930102
sameAs;18930103-18930103;18930103;18930103
sameAs;02400101-02400101;02400101;02400101
sameAs;Q2425924-Q2425924;Q2425924;Q2425924
sameAs;Q520293-Q520293;Q520293;Q520293
sameAs;Q172604-Q172604;Q172604;Q172604
sameAs;Q90090-Q90090;Q90090;Q90090
sameAs;Q314150-Q314150;Q314150;Q314150
sameAs;Q90083-Q90083;Q90083;Q90083
sameAs;Q90086-Q90086;Q90086;Q90086
sameAs;Q123636-Q123636;Q123636;Q123636
sameAs;Q328797-Q328797;Q328797;Q328797
sameAs;Q544250-Q544250;Q544250;Q544250
sameAs;Q108015-Q108015;Q108015;Q108015
sameAs;Q377758-Q377758;Q377758;Q377758
sameAs;18690203-18690203;18690203;18690203
sameAs;Q108016-Q108016;Q108016;Q108016
sameAs;Q108011-Q108011;Q108011;Q108011
sameAs;Q108012-Q108012;Q108012;Q108012
sameAs;Q353709-Q353709;Q353709;Q353709
sameAs;Q133009-Q133009;Q133009;Q133009
sameAs;Q328747-Q328747;Q328747;Q328747
sameAs;Q328745-Q328745;Q328745;Q328745
sameAs;17760919-17760919;17760919;17760919
sameAs;Q108043-Q108043;Q108043;Q108043
sameAs;Q377768-Q377768;Q377768;Q377768
sameAs;Q108048-Q108048;Q108048;Q108048
sameAs;18920725-18920725;18920725;18920725
sameAs;14330928-14330928;14330928;14330928
sameAs;20100328-20100328;20100328;20100328
sameAs;Q544280-Q544280;Q544280;Q544280
sameAs;Q353712-Q353712;Q353712;Q353712
sameAs;20100325-20100325;20100325;20100325
sameAs;18920727-18920727;18920727;18920727
sameAs;Q123683-Q123683;Q123683;Q123683
sameAs;20100322-20100322;20100322;20100322
sameAs;Q353717-Q353717;Q353717;Q353717
sameAs;20100323-20100323;20100323;20100323
sameAs;20100320-20100320;20100320;20100320
sameAs;20100321-20100321;20100321;20100321
sameAs;Q4076011-Q4076011;Q4076011;Q4076011
sameAs;Q328737-Q328737;Q328737;Q328737
sameAs;18220513-18220513;18220513;18220513
sameAs;18220514-18220514;18220514;18220514
sameAs;Q544277-Q544277;Q544277;Q544277
sameAs;Q108030-Q108030;Q108030;Q108030
sameAs;Q377773-Q377773;Q377773;Q377773
sameAs;18220517-18220517;18220517;18220517
sameAs;Q108032-Q108032;Q108032;Q108032
sameAs;18220518-18220518;18220518;18220518
sameAs;18220519-18220519;18220519;18220519
sameAs;Q328732-Q328732;Q328732;Q328732
sameAs;17760901-17760901;17760901;17760901
sameAs;18920731-18920731;18920731;18920731
sameAs;20100317-20100317;20100317;20100317
sameAs;20100315-20100315;20100315;20100315
sameAs;18411125-18411125;18411125;18411125
sameAs;20100313-20100313;20100313;20100313
sameAs;20100314-20100314;20100314;20100314
sameAs;20100311-20100311;20100311;20100311
sameAs;Q108036-Q108036;Q108036;Q108036
sameAs;20100312-20100312;20100312;20100312
sameAs;Q353706-Q353706;Q353706;Q353706
sameAs;18411121-18411121;18411121;18411121
sameAs;Q2846643-Q2846643;Q2846643;Q2846643
sameAs;Q123660-Q123660;Q123660;Q123660
sameAs;20090421-20090421;20090421;20090421
sameAs;20090422-20090422;20090422;20090422
sameAs;20090424-20090424;20090424;20090424
sameAs;20090426-20090426;20090426;20090426
sameAs;18680831-18680831;18680831;18680831
sameAs;08440125-08440125;08440125;08440125
sameAs;Q485490-Q485490;Q485490;Q485490
sameAs;Q328767-Q328767;Q328767;Q328767
sameAs;14890526-14890526;14890526;14890526
sameAs;Q108062-Q108062;Q108062;Q108062
sameAs;19990222-19990222;19990222;19990222
sameAs;Q108063-Q108063;Q108063;Q108063
sameAs;Q485498-Q485498;Q485498;Q485498
sameAs;19990221-19990221;19990221;19990221
sameAs;Q328760-Q328760;Q328760;Q328760
sameAs;Q304790-Q304790;Q304790;Q304790
sameAs;Q328765-Q328765;Q328765;Q328765
sameAs;18411117-18411117;18411117;18411117
sameAs;19990224-19990224;19990224;19990224
sameAs;Q387109-Q387109;Q387109;Q387109
sameAs;20100306-20100306;20100306;20100306
sameAs;Q387106-Q387106;Q387106;Q387106
sameAs;Q123668-Q123668;Q123668;Q123668
sameAs;20100307-20100307;20100307;20100307
sameAs;20090429-20090429;20090429;20090429
sameAs;Q123665-Q123665;Q123665;Q123665
sameAs;Q147636-Q147636;Q147636;Q147636
sameAs;20100304-20100304;20100304;20100304
sameAs;20100302-20100302;20100302;20100302
sameAs;20100301-20100301;20100301;20100301
sameAs;Q123670-Q123670;Q123670;Q123670
sameAs;20090430-20090430;20090430;20090430
sameAs;Q387110-Q387110;Q387110;Q387110
sameAs;Q314113-Q314113;Q314113;Q314113
sameAs;16771214-16771214;16771214;16771214
sameAs;Q1902714-Q1902714;Q1902714;Q1902714
sameAs;Q108051-Q108051;Q108051;Q108051
sameAs;Q108052-Q108052;Q108052;Q108052
sameAs;Q377796-Q377796;Q377796;Q377796
sameAs;Q108054-Q108054;Q108054;Q108054
sameAs;18411104-18411104;18411104;18411104
sameAs;Q328755-Q328755;Q328755;Q328755
sameAs;Q377799-Q377799;Q377799;Q377799
sameAs;Q31722-Q31722;Q31722;Q31722
sameAs;Q328752-Q328752;Q328752;Q328752
sameAs;Q328753-Q328753;Q328753;Q328753
sameAs;14330916-14330916;14330916;14330916
sameAs;05680101-05680101;05680101;05680101
sameAs;Q108057-Q108057;Q108057;Q108057
sameAs;18171105-18171105;18171105;18171105
sameAs;01100101-01100101;01100101;01100101
sameAs;Q338197-Q338197;Q338197;Q338197
sameAs;18171106-18171106;18171106;18171106
sameAs;Q231397-Q231397;Q231397;Q231397
sameAs;18171107-18171107;18171107;18171107
sameAs;19290000-19290000;19290000;19290000
sameAs;18171108-18171108;18171108;18171108
sameAs;Q89046-Q89046;Q89046;Q89046
sameAs;Q89047-Q89047;Q89047;Q89047
sameAs;19990209-19990209;19990209;19990209
sameAs;Q338190-Q338190;Q338190;Q338190
sameAs;Q89048-Q89048;Q89048;Q89048
sameAs;12870907-12870907;12870907;12870907
sameAs;Q338195-Q338195;Q338195;Q338195
sameAs;13830424-13830424;13830424;13830424
sameAs;-05030101--05030101;-05030101;-05030101
sameAs;Q89050-Q89050;Q89050;Q89050
sameAs;13830430-13830430;13830430;13830430
sameAs;Q89053-Q89053;Q89053;Q89053
sameAs;19990202-19990202;19990202;19990202
sameAs;18680810-18680810;18680810;18680810
sameAs;18641203-18641203;18641203;18641203
sameAs;18641204-18641204;18641204;18641204
sameAs;18680812-18680812;18680812;18680812
sameAs;18641205-18641205;18641205;18641205
sameAs;18680813-18680813;18680813;18680813
sameAs;Q294975-Q294975;Q294975;Q294975
sameAs;Q90037-Q90037;Q90037;Q90037
sameAs;Q90038-Q90038;Q90038;Q90038
sameAs;Q279336-Q279336;Q279336;Q279336
sameAs;Q363143-Q363143;Q363143;Q363143
sameAs;Q363144-Q363144;Q363144;Q363144
sameAs;Q363148-Q363148;Q363148;Q363148
sameAs;Q89036-Q89036;Q89036;Q89036
sameAs;Q593270-Q593270;Q593270;Q593270
sameAs;18680829-18680829;18680829;18680829
sameAs;19990215-19990215;19990215;19990215
sameAs;Q65098-Q65098;Q65098;Q65098
sameAs;Q90021-Q90021;Q90021;Q90021
sameAs;19990216-19990216;19990216;19990216
sameAs;Q89044-Q89044;Q89044;Q89044
sameAs;Q90024-Q90024;Q90024;Q90024
sameAs;18680821-18680821;18680821;18680821
sameAs;18680823-18680823;18680823;18680823
sameAs;18641216-18641216;18641216;18641216
sameAs;Q90026-Q90026;Q90026;Q90026
sameAs;Q279346-Q279346;Q279346;Q279346
sameAs;Q363131-Q363131;Q363131;Q363131
sameAs;Q90019-Q90019;Q90019;Q90019
sameAs;Q363133-Q363133;Q363133;Q363133
sameAs;Q338178-Q338178;Q338178;Q338178
sameAs;Q363137-Q363137;Q363137;Q363137
sameAs;10780101-10780101;10780101;10780101
sameAs;Q65055-Q65055;Q65055;Q65055
sameAs;Q89028-Q89028;Q89028;Q89028
sameAs;19151126-19151126;19151126;19151126
sameAs;Q412502-Q412502;Q412502;Q412502
sameAs;19151128-19151128;19151128;19151128
sameAs;19151123-19151123;19151123;19151123
sameAs;19151125-19151125;19151125;19151125
sameAs;Q89032-Q89032;Q89032;Q89032
sameAs;18641221-18641221;18641221;18641221
sameAs;Q593286-Q593286;Q593286;Q593286
sameAs;18641223-18641223;18641223;18641223
sameAs;Q568276-Q568276;Q568276;Q568276
sameAs;17770307-17770307;17770307;17770307
sameAs;Q279315-Q279315;Q279315;Q279315
sameAs;Q255389-Q255389;Q255389;Q255389
sameAs;Q279313-Q279313;Q279313;Q279313
sameAs;Q2895583-Q2895583;Q2895583;Q2895583
sameAs;Q750434-Q750434;Q750434;Q750434
sameAs;17770311-17770311;17770311;17770311
sameAs;Q750437-Q750437;Q750437;Q750437
sameAs;Q90009-Q90009;Q90009;Q90009
sameAs;17770315-17770315;17770315;17770315
sameAs;Q363127-Q363127;Q363127;Q363127
sameAs;Q65068-Q65068;Q65068;Q65068
sameAs;Q89014-Q89014;Q89014;Q89014
sameAs;19151115-19151115;19151115;19151115
sameAs;19151116-19151116;19151116;19151116
sameAs;Q89019-Q89019;Q89019;Q89019
sameAs;19151118-19151118;19151118;19151118
sameAs;18680807-18680807;18680807;18680807
sameAs;19151111-19151111;19151111;19151111
sameAs;Q65072-Q65072;Q65072;Q65072
sameAs;19151112-19151112;19151112;19151112
sameAs;19151113-19151113;19151113;19151113
sameAs;Q270995-Q270995;Q270995;Q270995
sameAs;18641231-18641231;18641231;18641231
sameAs;Q89021-Q89021;Q89021;Q89021
sameAs;Q89022-Q89022;Q89022;Q89022
sameAs;17770319-17770319;17770319;17770319
sameAs;Q279327-Q279327;Q279327;Q279327
sameAs;Q90001-Q90001;Q90001;Q90001
sameAs;18171112-18171112;18171112;18171112
sameAs;Q90007-Q90007;Q90007;Q90007
sameAs;Q15142858-Q15142858;Q15142858;Q15142858
sameAs;Q255378-Q255378;Q255378;Q255378
sameAs;Q90004-Q90004;Q90004;Q90004
sameAs;18171110-18171110;18171110;18171110
sameAs;18680806-18680806;18680806;18680806
sameAs;Q363110-Q363110;Q363110;Q363110
sameAs;Q280360-Q280360;Q280360;Q280360
sameAs;Q314185-Q314185;Q314185;Q314185
sameAs;19241030-19241030;19241030;19241030
sameAs;Q338157-Q338157;Q338157;Q338157
sameAs;19151109-19151109;19151109;19151109
sameAs;Q363118-Q363118;Q363118;Q363118
sameAs;19280630-19280630;19280630;19280630
sameAs;Q338150-Q338150;Q338150;Q338150
sameAs;Q353791-Q353791;Q353791;Q353791
sameAs;Q436535-Q436535;Q436535;Q436535
sameAs;Q90071-Q90071;Q90071;Q90071
sameAs;Q90072-Q90072;Q90072;Q90072
sameAs;19151102-19151102;19151102;19151102
sameAs;19151103-19151103;19151103;19151103
sameAs;19941230-19941230;19941230;19941230
sameAs;Q90076-Q90076;Q90076;Q90076
sameAs;Q123603-Q123603;Q123603;Q123603
sameAs;18930122-18930122;18930122;18930122
sameAs;Q280372-Q280372;Q280372;Q280372
sameAs;Q314179-Q314179;Q314179;Q314179
sameAs;Q279382-Q279382;Q279382;Q279382
sameAs;18930127-18930127;18930127;18930127
sameAs;18930128-18930128;18930128;18930128
sameAs;19241024-19241024;19241024;19241024
sameAs;17030903-17030903;17030903;17030903
sameAs;19241028-19241028;19241028;19241028
sameAs;19241025-19241025;19241025;19241025
sameAs;19241026-19241026;19241026;19241026
sameAs;Q89082-Q89082;Q89082;Q89082
sameAs;Q90060-Q90060;Q90060;Q90060
sameAs;19241029-19241029;19241029;19241029
sameAs;Q436521-Q436521;Q436521;Q436521
sameAs;Q2376528-Q2376528;Q2376528;Q2376528
sameAs;Q90065-Q90065;Q90065;Q90065
sameAs;Q123617-Q123617;Q123617;Q123617
sameAs;Q353788-Q353788;Q353788;Q353788
sameAs;Q123614-Q123614;Q123614;Q123614
sameAs;Q353785-Q353785;Q353785;Q353785
sameAs;Q89089-Q89089;Q89089;Q89089
sameAs;Q90063-Q90063;Q90063;Q90063
sameAs;18171130-18171130;18171130;18171130
sameAs;Q123612-Q123612;Q123612;Q123612
sameAs;Q123613-Q123613;Q123613;Q123613
sameAs;Q90067-Q90067;Q90067;Q90067
sameAs;07911108-07911108;07911108;07911108
sameAs;09360000-09360000;09360000;09360000
sameAs;Q89081-Q89081;Q89081;Q89081
sameAs;Q279351-Q279351;Q279351;Q279351
sameAs;Q280340-Q280340;Q280340;Q280340
sameAs;Q338131-Q338131;Q338131;Q338131
sameAs;19280618-19280618;19280618;19280618
sameAs;Q509900-Q509900;Q509900;Q509900
sameAs;19280619-19280619;19280619;19280619
sameAs;Q436517-Q436517;Q436517;Q436517
sameAs;Q436518-Q436518;Q436518;Q436518
sameAs;Q22673773-Q22673773;Q22673773;Q22673773
sameAs;Q436512-Q436512;Q436512;Q436512
sameAs;Q5401509-Q5401509;Q5401509;Q5401509
sameAs;Q436514-Q436514;Q436514;Q436514
sameAs;19280612-19280612;19280612;19280612
sameAs;Q90053-Q90053;Q90053;Q90053
sameAs;Q89076-Q89076;Q89076;Q89076
sameAs;Q90054-Q90054;Q90054;Q90054
sameAs;19980827-19980827;19980827;19980827
sameAs;Q377706-Q377706;Q377706;Q377706
sameAs;Q509907-Q509907;Q509907;Q509907
sameAs;19980825-19980825;19980825;19980825
sameAs;19980830-19980830;19980830;19980830
sameAs;19280628-19280628;19280628;19280628
sameAs;19280629-19280629;19280629;19280629
sameAs;19980831-19980831;19980831;19980831
sameAs;19280627-19280627;19280627;19280627
sameAs;Q436505-Q436505;Q436505;Q436505
sameAs;19280621-19280621;19280621;19280621
sameAs;19280624-19280624;19280624;19280624
sameAs;Q314193-Q314193;Q314193;Q314193
sameAs;19280625-19280625;19280625;19280625
sameAs;19280622-19280622;19280622;19280622
sameAs;Q436503-Q436503;Q436503;Q436503
sameAs;Q294980-Q294980;Q294980;Q294980
sameAs;Q89064-Q89064;Q89064;Q89064
sameAs;Q90042-Q90042;Q90042;Q90042
sameAs;Q90040-Q90040;Q90040;Q90040
sameAs;Q90041-Q90041;Q90041;Q90041
sameAs;Q90046-Q90046;Q90046;Q90046
sameAs;Q377714-Q377714;Q377714;Q377714
sameAs;Q377718-Q377718;Q377718;Q377718
sameAs;Q90048-Q90048;Q90048;Q90048
sameAs;Q279368-Q279368;Q279368;Q279368
sameAs;19280716-19280716;19280716;19280716
sameAs;18940816-18940816;18940816;18940816
sameAs;19280717-19280717;19280717;19280717
sameAs;17970818-17970818;17970818;17970818
sameAs;17970815-17970815;17970815;17970815
sameAs;18940814-18940814;18940814;18940814
sameAs;19721019-19721019;19721019;19721019
sameAs;19721017-19721017;19721017;19721017
sameAs;Q75163-Q75163;Q75163;Q75163
sameAs;18901210-18901210;18901210;18901210
sameAs;19721015-19721015;19721015;19721015
sameAs;19760623-19760623;19760623;19760623
sameAs;19760624-19760624;19760624;19760624
sameAs;18901211-18901211;18901211;18901211
sameAs;Q324742-Q324742;Q324742;Q324742
sameAs;19241112-19241112;19241112;19241112
sameAs;19760621-19760621;19760621;19760621
sameAs;19721014-19721014;19721014;19721014
sameAs;19241110-19241110;19241110;19241110
sameAs;Q300773-Q300773;Q300773;Q300773
sameAs;19280712-19280712;19280712;19280712
sameAs;19721011-19721011;19721011;19721011
sameAs;Q289899-Q289899;Q289899;Q289899
sameAs;19241115-19241115;19241115;19241115
sameAs;19721012-19721012;19721012;19721012
sameAs;19280713-19280713;19280713;19280713
sameAs;19760620-19760620;19760620;19760620
sameAs;19280710-19280710;19280710;19280710
sameAs;19241113-19241113;19241113;19241113
sameAs;Q348718-Q348718;Q348718;Q348718
sameAs;19721010-19721010;19721010;19721010
sameAs;Q324748-Q324748;Q324748;Q324748
sameAs;19241119-19241119;19241119;19241119
sameAs;17931207-17931207;17931207;17931207
sameAs;Q99126-Q99126;Q99126;Q99126
sameAs;19760629-19760629;19760629;19760629
sameAs;Q515482-Q515482;Q515482;Q515482
sameAs;18901206-18901206;18901206;18901206
sameAs;17931208-17931208;17931208;17931208
sameAs;18901203-18901203;18901203;18901203
sameAs;Q90790-Q90790;Q90790;Q90790
sameAs;19760627-19760627;19760627;19760627
sameAs;Q539451-Q539451;Q539451;Q539451
sameAs;18901204-18901204;18901204;18901204
sameAs;19760628-19760628;19760628;19760628
sameAs;18460916-18460916;18460916;18460916
sameAs;19760625-19760625;19760625;19760625
sameAs;19760626-19760626;19760626;19760626
sameAs;Q75153-Q75153;Q75153;Q75153
sameAs;18460919-18460919;18460919;18460919
sameAs;Q251287-Q251287;Q251287;Q251287
sameAs;Q2006-Q2006;Q2006;Q2006
sameAs;Q75154-Q75154;Q75154;Q75154
sameAs;17970810-17970810;17970810;17970810
sameAs;Q90792-Q90792;Q90792;Q90792
sameAs;17060117-17060117;17060117;17060117
sameAs;Q539459-Q539459;Q539459;Q539459
sameAs;17931205-17931205;17931205;17931205
sameAs;18901209-18901209;18901209;18901209
sameAs;Q275256-Q275256;Q275256;Q275256
sameAs;Q251286-Q251286;Q251286;Q251286
sameAs;19280727-19280727;19280727;19280727
sameAs;Q348727-Q348727;Q348727;Q348727
sameAs;18940804-18940804;18940804;18940804
sameAs;19280728-19280728;19280728;19280728
sameAs;18940802-18940802;18940802;18940802
sameAs;Q90789-Q90789;Q90789;Q90789
sameAs;19280726-19280726;19280726;19280726
sameAs;Q75171-Q75171;Q75171;Q75171
sameAs;18940801-18940801;18940801;18940801
sameAs;Q348724-Q348724;Q348724;Q348724
sameAs;19280729-19280729;19280729;19280729
sameAs;Q75173-Q75173;Q75173;Q75173
sameAs;Q348721-Q348721;Q348721;Q348721
sameAs;17970809-17970809;17970809;17970809
sameAs;19721029-19721029;19721029;19721029
sameAs;Q2146906-Q2146906;Q2146906;Q2146906
sameAs;Q15627047-Q15627047;Q15627047;Q15627047
sameAs;19721026-19721026;19721026;19721026
sameAs;Q99120-Q99120;Q99120;Q99120
sameAs;19280720-19280720;19280720;19280720
sameAs;Q89796-Q89796;Q89796;Q89796
sameAs;19721024-19721024;19721024;19721024
sameAs;19760630-19760630;19760630;19760630
sameAs;19280723-19280723;19280723;19280723
sameAs;19721023-19721023;19721023;19721023
sameAs;19721020-19721020;19721020;19721020
sameAs;19280721-19280721;19280721;19280721
sameAs;19241102-19241102;19241102;19241102
sameAs;Q348729-Q348729;Q348729;Q348729
sameAs;19241108-19241108;19241108;19241108
sameAs;19241109-19241109;19241109;19241109
sameAs;19241106-19241106;19241106;19241106
sameAs;Q99115-Q99115;Q99115;Q99115
sameAs;18460921-18460921;18460921;18460921
sameAs;Q99116-Q99116;Q99116;Q99116
sameAs;Q300781-Q300781;Q300781;Q300781
sameAs;11930930-11930930;11930930;11930930
sameAs;18460924-18460924;18460924;18460924
sameAs;Q90783-Q90783;Q90783;Q90783
sameAs;Q515499-Q515499;Q515499;Q515499
sameAs;Q299211-Q299211;Q299211;Q299211
sameAs;Q90781-Q90781;Q90781;Q90781
sameAs;Q2018-Q2018;Q2018;Q2018
sameAs;Q75167-Q75167;Q75167;Q75167
sameAs;Q539443-Q539443;Q539443;Q539443
sameAs;18940808-18940808;18940808;18940808
sameAs;Q515495-Q515495;Q515495;Q515495
sameAs;Q75169-Q75169;Q75169;Q75169
sameAs;Q99119-Q99119;Q99119;Q99119
sameAs;Q7232579-Q7232579;Q7232579;Q7232579
sameAs;Q90778-Q90778;Q90778;Q90778
sameAs;19241130-19241130;19241130;19241130
sameAs;Q89783-Q89783;Q89783;Q89783
sameAs;19760601-19760601;19760601;19760601
sameAs;Q540466-Q540466;Q540466;Q540466
sameAs;Q89784-Q89784;Q89784;Q89784
sameAs;Q99110-Q99110;Q99110;Q99110
sameAs;19760602-19760602;19760602;19760602
sameAs;Q300794-Q300794;Q300794;Q300794
sameAs;Q89787-Q89787;Q89787;Q89787
sameAs;Q324767-Q324767;Q324767;Q324767
sameAs;Q89788-Q89788;Q89788;Q89788
